豪泰客運,2011,0,返,新竹轉運站－臺北市,馬偕醫院,5,639,0,0,0,0,0,1,1
臺西客運,7124,0,返,北港→斗六(經北勢子),北港,1,640,1,1,1,1,1,1,1
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,行天宮,3,640,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,捷運大橋頭站,5,640,1,1,1,1,1,0,0
臺西客運,9015,0,返,北港→斗南交流道→國道1號高速公路→中港交流道→臺中車站,元長,2,640,1,1,1,1,1,1,1
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],豐榮,2,640,1,1,1,1,1,1,1
臺西客運,9015,0,返,北港→斗南交流道→國道1號高速公路→中港交流道→臺中車站,工專站,1,640,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,二分局,6,640,1,1,1,1,1,0,0
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],二崙,1,640,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,交通大學,4,640,1,1,1,1,1,0,0
豐榮客運,6288,0,返,雙龍→水里,雙龍,1,640,1,1,1,1,1,1,1
豐原客運,6606,0,往,豐原→臺北,豐原,2,640,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,公園站,7,641,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,靜修女中,6,641,0,0,0,0,0,1,1
臺北客運,9025,A,返,臺北市松山區→國道1號→中壢[繞駛中央大學],台北大學,1,642,1,1,1,1,1,0,0
臺北客運,9028,B,返,宜蘭縣羅東鎮→新北市新店區,羅東站,2,642,0,0,0,0,1,1,1
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,祐民醫院,1,643,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,重慶站,4,644,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,清華大學,5,644,0,0,0,0,0,1,1
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,松山機場,4,645,1,1,1,1,1,0,0
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],埔心,1,645,1,1,1,1,1,1,1
總達客運,6333,0,返,水里→中興→臺中,水里,6,645,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,臺北轉運站,7,645,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,民族重慶路口,5,645,1,1,1,1,1,0,0
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],大有,2,645,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,馬偕醫院,6,645,1,1,1,1,1,0,0
